sku,name,category,function,relatives,designer,image,gridorder,neworder
CHC4202,Crown Medium Flush Mount,Ceiling > Flush Mount,Flush Mount,Crown Flush Mount,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc4202ab_5.png,3358.0000,,
CHC4203,Crown Large Flush Mount,Ceiling > Flush Mount,Flush Mount,Crown Flush Mount,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc4203pn_12.png,3362.0000,,
CHC4215,Square Flush Mount,Ceiling > Flush Mount,Flush Mount,Square Fl,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc4215ab_5.png,3489.0000,,
CHC5101,Sloane Single Shop Light,Ceiling > Pendant,Pendant,Sloane Street Shop Light,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc5101abab_5.png,2448.0000,,
CHC5102,Sloane Double Shop Pendant,Ceiling > Linear,Linear,Sloane Street Shop Light,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc5102abab_5.png,2978.0000,,
CHC5132,Sloane Single Pendant,Ceiling > Pendant,Pendant,Sloane Single Pendant,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc5132abwg_9.png,2529.0000,,
CHC5133,Country Industrial Small Pendant,Ceiling > Pendant,Pendant,Country Industrial,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc5133abwg_5.png,2509.0000,,
CHC5136,Country Industrial Large Pendant,Ceiling > Pendant,Pendant,Country Industrial,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chc5136abab_5.png,2515.0000,,
CHD1138,Grosvenor House Single Sconce,Wall > Decorative,Decorative,Grosvenor House,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1138ab_5.png,4297.0000,,
CHD1139,Grosvenor House Double Sconce,Wall > Decorative,Decorative,Grosvenor House,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1139ab_5.png,4302.0000,,
CHD1158,Perching Bird Sconce,Wall > Decorative,Decorative,Perching Bird,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1158r_5.png,3805.0000,,
CHD1161,Horn Single Sconce,Wall > Decorative,Decorative,Horn Sconce,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1161ab_5.png,4290.0000,,
CHD1171,Kensington Small Single Sconce,Wall > Decorative,,Kensington,E. F. Chapman,,3427.0000,,
CHD1172,Kensington Medium Single Sconce,Wall > Decorative,,Kensington,E. F. Chapman,,3847.0000,,
CHD1175,EFC Library Wall Sconce,Wall > Decorative,Decorative,Library Wall Sconce,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1175an_8.png,4279.0000,,
CHD1404,Iron Torch Sconce,Wall > Decorative,Decorative,Iron Torch,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1404brnp_5.png,3813.0000,,
CHD1495,Flemish Single Sconce,Wall > Decorative,Decorative,Flemish,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1495ainp_5.png,3807.0000,,
CHD1496,Flemish Double Sconce,Wall > Decorative,Decorative,Flemish,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1496ainp_5.png,3809.0000,,
CHD1508,Cube Sconce,Wall > Decorative,Decorative,Crystal Cube,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1508abnp_5.png,3527.0000,,
CHD1510,Angle Single Bath Light,Wall > Bath,,ANGLE,E. F. Chapman,,5469.0000,,
CHD1515,Chinoiserie Single Light,Wall > Bath,Bath,Chinoiserie,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1515pnwg_9.png,5207.0000,,
CHD1516,Chinoiserie Double Light,Wall > Bath,Bath,Chinoiserie,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1516pnwg_5.png,5211.0000,,
CHD1517,Chinoiserie Triple Light,Wall > Bath,Bath,Chinoiserie,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1517pnwg_5.png,5215.0000,,
CHD1531,Essex Single Formal,Wall > Bath,Bath,Essex2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1531pnfg_5.png,5150.0000,,
CHD1532,Essex Double Formal,Wall > Bath,Bath,Essex2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1532pnfg_5.png,5154.0000,,
CHD1550,Oxford 8" Bath Sconce,Wall > Bath,Bath,Oxford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1550pnfg_9.png,4898.0000,,
CHD1551,Oxford 12" Bath Sconce,Wall > Bath,Bath,Oxford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1551pnfg_5.png,4903.0000,,
CHD1552,Oxford 18" Bath Sconce,Wall > Bath,Bath,Oxford,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd1552pnfg_5.png,4908.0000,,
CHD2000,Edwardian Medium Half Round Wall Lantern,Wall > Decorative,Decorative,Edwardian Lantern,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2000ab_5.png,4583.0000,,
CHD2150,Pimlico Double Swing Arm,Wall > Task,Functional,Pimlico,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2150abab_1.png,4750.0000,,
CHD2153,Pimlico Single Light,Wall > Bath,Bath,Pimlico,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2153abwg_7.png,5276.0000,,
CHD2154,Pimlico Swing Arm,Wall > Task,Functional,Pimlico,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2154ablcc_1.png,4517.0000,,
CHD2460,Ruhlmann Single Sconce,Wall > Decorative,Decorative,Ruhlmann,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2460pnnp_5.png,3914.0000,,
CHD2461,Ruhlmann Double Sconce,Wall > Decorative,Decorative,Ruhlmann,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2461abnp_5.png,3918.0000,,
CHD2465,Fluted Horn Single Sconce,Wall > Decorative,Decorative,Fluted Horn,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2465abnp_5.png,4284.0000,,
CHD2466,Fluted Horn Double Sconce,Wall > Decorative,Decorative,Fluted Horn,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2466ab_5.png,4287.0000,,
CHD2908,Linear Lantern Short,Wall > Decorative,Decorative,Linear Lantern,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2908bz_5.png,4565.0000,,
CHD2910,Linear Lantern Tall,Wall > Decorative,Decorative,Linear Lantern,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2910bz_5.png,4576.0000,,
CHD2970,Ring Form Large Wall Sconce,Wall > Decorative,Decorative,Ring,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2970abnp_5.png,3864.0000,,
CHD5101,Dorchester Swing Arm,Wall > Task,Functional,Dorchester3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5101absc_1.png,4466.0000,,
CHD5102,Dorchester Double Backplate Swing Arm,Wall > Task,Functional,Dorchester3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5102abnp_1.png,4478.0000,,
CHD5106,Chunky Swing Arm,Wall > Task,Functional,Chunky2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5106abl_1.png,4584.0000,,
CHD5117,Dorchester 8" Picture Light,Wall > Picture,Picture,Dorchester2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5117ab_1.png,5381.0000,,
CHD5137,Dorchester 18" Picture Light,Wall > Picture,Picture,Dorchester2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5137ab_1.png,5386.0000,,
CHD5147,Dorchester 24" Picture Light,Wall > Picture,Picture,Dorchester2,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd5147ab_1.png,5389.0000,,
CHO2031,Sussex Small Bracket Lantern,Outdoor > Wall,Wall,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2031bz_5.png,5538.0000,,
CHO2032,Sussex Medium Bracket Lantern,Outdoor > Wall,Wall,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2032bz_5.png,5539.0000,,
CHO2033,Sussex Large Bracket Lantern,Outdoor > Wall,Wall,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2033bz_5.png,5540.0000,,
CHO2034,Sussex Small 3/4 Lantern,Outdoor > Wall,Wall,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2034bz_5.png,5532.0000,,
CHO2035,Sussex Medium 3/4 Lantern,Outdoor > Wall,Wall,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2035bz_5.png,5533.0000,,
CHO2036,Sussex Large 3/4 Lantern,Outdoor > Wall,Wall,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2036bz_5.png,5534.0000,,
CHO2038,Sussex Medium Extended Bracket Lantern,Outdoor > Wall,,sussex3,E. F. Chapman,,5177.0000,,
CHO2109,Chelsea Small 3/4 Wall Lantern,Outdoor > Wall,Wall,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2109bz_5.png,5531.0000,,
CHO2110,Chelsea Small Lantern,Outdoor > Wall,Wall,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2110bz_5.png,5537.0000,,
CHO2111,Chelsea Lantern,Outdoor > Wall,Wall,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2111bz_5.png,5536.0000,,
CHO2112,Chelsea Large Lantern,Outdoor > Wall,Wall,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2112bz_5.png,5535.0000,,
CHO2113,Chelsea Lantern,Outdoor > Wall,Wall,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2113bz_5.png,5549.0000,,
CHO2400,Club Door Large Lantern,Outdoor > Wall,Wall,Club Door,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2400bz_5.png,5561.0000,,
CHO2401,Club Door Small Lantern,Outdoor > Wall,Wall,Club Door,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2401bz_5.png,5562.0000,,
CHO2500,Club Door Lantern,Outdoor > Wall,Wall,Club Door,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2500bz_5.png,5563.0000,,
CHO2800,Kensington Mini Wall Lantern,Outdoor > Wall,,Kensington2,E. F. Chapman,,5468.0000,,
CHO2802,Kensington Medium Wall Lantern,Outdoor > Wall,,Kensington2,E. F. Chapman,,5395.0000,,
CHO2803,Kensington Large Wall Lantern,Outdoor > Wall,,Kensington2,E. F. Chapman,,5103.0000,,
CHO2908,Linear Lantern Short,Outdoor > Wall,Wall,Linear Lantern,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2908bz_5.png,5477.0000,,
CHO2910,Linear Lantern Tall,Outdoor > Wall,Wall,Linear Lantern,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho2910bz_5.png,5474.0000,,
CHO4110,Club Small Hexagonal Flush Mount,Ceiling > Flush Mount,Flush Mount,Club Flush Mounts1,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho4110bzcg_5.png,3464.0000,,
CHO4111,Club Large Hexagonal Flush Mount,Ceiling > Flush Mount,Flush Mount,Club Flush Mounts1,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho4111bzcg_5.png,3468.0000,,
CHO4310,Club Small Square Flush Mount,Ceiling > Flush Mount,Flush Mount,Club Flush Mounts,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho4310bzcg_5.png,3439.0000,,
CHO4311,Club Large Square Flush Mount,Ceiling > Flush Mount,Flush Mount,Club Flush Mounts,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho4311abcg_5.png,3444.0000,,
CHO5003,Chelsea Medium Hanging Lantern,Outdoor > Ceiling,Ceiling,CHELSEA,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho5003bz_5.png,5581.0000,,
CHO5031,Sussex Small Hanging Lantern,Outdoor > Ceiling,Ceiling,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho5031bz_5.png,5578.0000,,
CHO5032,Sussex Medium Hanging Lantern,Outdoor > Ceiling,Ceiling,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho5032bz_5.png,5579.0000,,
CHO5033,Sussex Large Hanging Lantern,Outdoor > Ceiling,Ceiling,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho5033bz_5.png,5580.0000,,
CHO5802,Kensington Medium Hanging Lantern,Outdoor > Ceiling,,Kensington2,E. F. Chapman,,5196.0000,,
CHO7031,Sussex Small Post Lantern,Outdoor > Post,Post,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho7031bz_5.png,5583.0000,,
CHO7032,Sussex Medium Post Lantern,Outdoor > Post,Post,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho7032bz_5.png,5584.0000,,
CHO7033,Sussex Large Post Lantern,Outdoor > Post,Post,sussex3,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho7033bz_5.png,5585.0000,,
CHO7110,Chelsea Medium Post Lantern,Outdoor > Post,Post,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho7110bz_5.png,5586.0000,,
CHO7111,Chelsea Large Post Lantern,Outdoor > Post,Post,Chelsea,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/cho7111bz_5.png,5587.0000,,
CHO7802,Kensington Medium Post Lantern,Outdoor > Post,,Kensington2,E. F. Chapman,,5207.0000,,
CHS101,3" x 6" x 5",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs101b_5.png,6289.0000,,
CHS104,3" x 4" x 4",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs104np_5.png,6288.0000,,
CHS106,3" x 6" x 4.25",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs106np_12.png,6280.0000,,
CHS109,2.5" x 5" x 4.5",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs109s_5.png,6277.0000,,
CHS111,4" x 4" x 5.5",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs111s_5.png,6287.0000,,
CHS112,4" x 9" x 6",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs112np_5.png,6282.0000,,
CHS113,3.5" x 5" x 5",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs113s_5.png,6278.0000,,
CHS114,4" x 6" x 5",,Clip,clip on,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chs114np_5.png,6283.0000,,
CL2002,Chelsea Sconce,Wall > Decorative,Decorative,Chelsea Rect Sconce,Clodagh,https://www.circalighting.com/media/catalog/product/c/l/cl2002bzl_5.png,4445.0000,,
CL2016,Primitive Sconce,Wall > Decorative,Decorative,Primitive Sconce,Clodagh,https://www.circalighting.com/media/catalog/product/c/l/cl2016bzfg_9.png,4332.0000,,
CL2170,Noho Double Torchiere Sconce,Wall > Task,Functional,NoHo,Clodagh,https://www.circalighting.com/media/catalog/product/c/l/cl2170bz_1.png,4746.0000,,
CL2172,Soho Double Sconce,Wall > Decorative,Decorative,SoHo Sconce,Clodagh,https://www.circalighting.com/media/catalog/product/c/l/cl2172bz_5.png,4399.0000,,
MS2012,Edgartown Single Sconce,Wall > Decorative,,Edgartown,Michael S Smith,,3819.0000,,
MS2013,Edgartown Double Sconce,Wall > Decorative,,Edgartown,Michael S Smith,,3889.0000,,
MS2015,Winslow Single Sconce,Wall > Decorative,Decorative,Winslow,Michael S Smith,https://www.circalighting.com/media/catalog/product/m/s/ms2015habnp_8.png,4310.0000,,
MS3002,Crescent Table Lamp,Table > Decorative,Decorative,MCresent Table,Michael S Smith,https://www.circalighting.com/media/catalog/product/m/s/ms3002qnp_5.png,516.0000,,
MS5020,Eiffel Chandelier,Ceiling > Chandelier,,Eiffel,Michael S Smith,,1412.0000,,
MS5030,Modern Schoolhouse Lantern,Ceiling > Lantern,Lantern,Modern Schoolhouse,Michael S Smith,https://www.circalighting.com/media/catalog/product/m/s/ms5030abvwg_5.png,2202.0000,,
CHD2055,Easterly Sconce,Wall > Bath,Bath,Easterly,E. F. Chapman,https://www.circalighting.com/media/catalog/product/c/h/chd2055pnwg_5.png,4995.0000,,
PT2000,Architect's Swing Arm,Wall > Task,Functional,ARCHITECTS,Studio VC,https://www.circalighting.com/media/catalog/product/p/t/pt2000habs_1.png,4599.0000,,
PT3000,Architect's Table Lamp,Table > Decorative,,ARCHITECTS,Studio VC,,631.0000,,
S111,Bamboo Floor Lamp,Floor > Decorative,Decorative,BAMBOO,Studio VC,https://www.circalighting.com/media/catalog/product/s/1/s111bwnp_9.png,1103.0000,,
S1400,Dauphine Floor Lamp,Floor > Decorative,Decorative,Dauhpine,Studio VC,https://www.circalighting.com/media/catalog/product/s/1/s1400ginp_9.png,1004.0000,,
S2003,Shield Round Sconce,Wall > Bath,Bath,Shield,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2003pnwg_5.png,4993.0000,,
S2006,Cylinder Sconce,Wall > Bath,Bath,Cylinder Sconce,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2006pnwg_7.png,4939.0000,,
S2020,French Deco Horn Sconce,Wall > Decorative,Decorative,French Deco Horn,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2020habl_9.png,3964.0000,,
S2021,French Deco Horn Double Sconce,Wall > Decorative,Decorative,French Deco Horn,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s2021anl_9.png,3973.0000,,
S2030,Aspen Iron Wall Lamp,Wall > Decorative,Decorative,Aspen,Ian K. Fowler,https://www.circalighting.com/media/catalog/product/s/2/s2030brnp_5.png,3874.0000,,
S2050,Aspen Sconce,Wall > Decorative,Decorative,Aspen,Ian K. Fowler,https://www.circalighting.com/media/catalog/product/s/2/s2050brnp_5.png,3876.0000,,
S20,Architectural Wall Sconce,Wall > Decorative,Decorative,Architectural Wall,Studio VC,https://www.circalighting.com/media/catalog/product/s/2/s20habnps_5.png,4176.0000,,
S3030,Aspen Forged Iron Table Lamp,Table > Task,Functional,Aspen,Ian K. Fowler,https://www.circalighting.com/media/catalog/product/s/3/s3030brnp_5.png,966.0000,,
S3051,Aspen Console Lamp,Table > Decorative,Decorative,Aspen,Ian K. Fowler,https://www.circalighting.com/media/catalog/product/s/3/s3051ginp_5.png,633.0000,,
S3400,Dauphine Bedside Lamp,Table > Decorative,Decorative,Dauhpine,Studio VC,https://www.circalighting.com/media/catalog/product/s/3/s3400ainp_5.png,607.0000,,
S3401,Dauphine Table Lamp,Table > Decorative,Decorative,Dauhpine,Studio VC,https://www.circalighting.com/media/catalog/product/s/3/s3401ginp_5.png,609.0000,,
S5030,Aspen Large Hanging Shade,Ceiling > Hanging Shade,Hanging Shade,Aspen,Ian K. Fowler,https://www.circalighting.com/media/catalog/product/s/5/s5030brnp_5.png,2226.0000,,
S5031,Aspen Small Hanging Shade,Ceiling > Hanging Shade,Hanging Shade,Aspen,Ian K. Fowler,https://www.circalighting.com/media/catalog/product/s/5/s5031brnp_5.png,2227.0000,,
SC1101,Paris Floor Lamp,Floor > Decorative,Decorative,Paris,Eric Cohler,https://www.circalighting.com/media/catalog/product/s/c/sc1101habl_5.png,1094.0000,,
SC1105,Rome Grande Floor Lamp,Floor > Decorative,Decorative,Rome,Eric Cohler,https://www.circalighting.com/media/catalog/product/s/c/sc1105bznp_5.png,895.0000,,
SC2105,Double Twist Two-Light Sconce,Wall > Decorative,Decorative,Double Twist,Eric Cohler,https://www.circalighting.com/media/catalog/product/s/c/sc2105hab_5.png,3895.0000,,
SC2106,Tyler Single Sconce,Wall > Decorative,Decorative,Tyler,Eric Cohler,https://www.circalighting.com/media/catalog/product/s/c/sc2106bz_5.png,4180.0000,,
SC2160,Catherine Wall Sconce,Wall > Decorative,,Catherine,Eric Cohler,,4060.0000,,
SC4000,Star Flush Mount,Ceiling > Flush Mount,Flush Mount,Star,Eric Cohler,https://www.circalighting.com/media/catalog/product/s/c/sc4000hab_9.png,3084.0000,,
